"","chr","start","end","extra1","extra2","GeneSymbol","Chr","Start","End"
"60012",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRL4",1,157543539,157567870
"60071",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRL3",1,157644111,157670647
"7834",1,149879545,189572371,2.2483e-05,4.64814573952125,"VDAC1P9",1,157693970,157694810
"60131",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRL2",1,157715523,157746922
"60164",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRL1",1,157764193,157789895
"60190",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD5L",1,157800704,157868046
"7876",1,149879545,189572371,2.2483e-05,4.64814573952125,"MRPS21P2",1,157830987,157831250
"60230",1,149879545,189572371,2.2483e-05,4.64814573952125,"KIRREL",1,157963063,158070052
"7999",1,149879545,189572371,2.2483e-05,4.64814573952125,"KIRREL-IT1",1,157995340,158000956
"8043",1,149879545,189572371,2.2483e-05,4.64814573952125,"ELL2P1",1,158145640,158147545
"60235",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD1D",1,158149737,158154686
"60237",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD1A",1,158223927,158228059
"8097",1,149879545,189572371,2.2483e-05,4.64814573952125,"HMGN1P5",1,158236543,158237110
"60242",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD1C",1,158259576,158263420
"60249",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD1B",1,158297741,158301321
"60290",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD1E",1,158323254,158327343
"60305",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10T2",1,158368312,158369256
"60306",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10K2",1,158389718,158390656
"8126",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10T1P",1,158414858,158415804
"8155",1,149879545,189572371,2.2483e-05,4.64814573952125,"EI24P2",1,158423988,158425063
"60311",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10K1",1,158435272,158436344
"60312",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10R2",1,158449668,158450675
"8216",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10R3P",1,158461009,158461950
"8247",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10R1P",1,158484575,158485715
"60313",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6Y1",1,158516918,158517895
"60315",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6P1",1,158532441,158533394
"60318",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10X1",1,158548709,158549689
"60321",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10Z1",1,158576229,158577170
"60330",1,149879545,189572371,2.2483e-05,4.64814573952125,"SPTA1",1,158580496,158656488
"8326",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6K1P",1,158664329,158665299
"60358",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6K2",1,158669369,158670486
"60362",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6K3",1,158686958,158687953
"8361",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6K4P",1,158693903,158694902
"8396",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6K5P",1,158711936,158713205
"60363",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6K6",1,158724510,158725681
"60365",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6N1",1,158735466,158736492
"60368",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR6N2",1,158746472,158747425
"8436",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR2AQ1P",1,158765804,158766003
"8474",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10AA1P",1,158778189,158779125
"60372",1,149879545,189572371,2.2483e-05,4.64814573952125,"MNDA",1,158801107,158819296
"60393",1,149879545,189572371,2.2483e-05,4.64814573952125,"PYHIN1",1,158900586,158946844
"60436",1,149879545,189572371,2.2483e-05,4.64814573952125,"IFI16",1,158969758,159024945
"60457",1,149879545,189572371,2.2483e-05,4.64814573952125,"AIM2",1,159032274,159116886
"8566",1,149879545,189572371,2.2483e-05,4.64814573952125,"RAD1P2",1,159050923,159051585
"60473",1,149879545,189572371,2.2483e-05,4.64814573952125,"CADM3",1,159141399,159173103
"8586",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNA5SP60",1,159148263,159148349
"60484",1,149879545,189572371,2.2483e-05,4.64814573952125,"DARC",1,159173097,159176290
"8654",1,149879545,189572371,2.2483e-05,4.64814573952125,"MPTX1",1,159246293,159247282
"8733",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J2P",1,159248831,159249791
"60495",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCER1A",1,159259504,159278014
"60499",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J3",1,159283460,159284449
"8802",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J7P",1,159320883,159321816
"8856",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J8P",1,159335951,159336879
"8962",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J9P",1,159375213,159376199
"60503",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J4",1,159401994,159402928
"60507",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J1",1,159409512,159410600
"60510",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J5",1,159504793,159505842
"9096",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10AE1P",1,159551410,159552438
"60512",1,149879545,189572371,2.2483e-05,4.64814573952125,"APCS",1,159557615,159558655
"9107",1,149879545,189572371,2.2483e-05,4.64814573952125,"OR10J6P",1,159568088,159569017
"9146",1,149879545,189572371,2.2483e-05,4.64814573952125,"CRPP1",1,159674773,159675397
"60521",1,149879545,189572371,2.2483e-05,4.64814573952125,"CRP",1,159682079,159684379
"60528",1,149879545,189572371,2.2483e-05,4.64814573952125,"DUSP23",1,159750722,159752333
"60538",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRL6",1,159770301,159786041
"60545",1,149879545,189572371,2.2483e-05,4.64814573952125,"SLAMF8",1,159796540,159807039
"60550",1,149879545,189572371,2.2483e-05,4.64814573952125,"C1orf204",1,159804264,159825137
"60552",1,149879545,189572371,2.2483e-05,4.64814573952125,"VSIG8",1,159824106,159832447
"60571",1,149879545,189572371,2.2483e-05,4.64814573952125,"CCDC19",1,159842154,159869953
"60590",1,149879545,189572371,2.2483e-05,4.64814573952125,"TAGLN2",1,159887897,159895522
"60600",1,149879545,189572371,2.2483e-05,4.64814573952125,"IGSF9",1,159896829,159915386
"60604",1,149879545,189572371,2.2483e-05,4.64814573952125,"SLAMF9",1,159921282,159924044
"9273",1,149879545,189572371,2.2483e-05,4.64814573952125,"LINC01133",1,159931008,159948851
"60606",1,149879545,189572371,2.2483e-05,4.64814573952125,"PIGM",1,159997462,160001783
"60607",1,149879545,189572371,2.2483e-05,4.64814573952125,"KCNJ10",1,160007257,160040038
"60610",1,149879545,189572371,2.2483e-05,4.64814573952125,"KCNJ9",1,160051360,160060353
"60613",1,149879545,189572371,2.2483e-05,4.64814573952125,"IGSF8",1,160061130,160068733
"60627",1,149879545,189572371,2.2483e-05,4.64814573952125,"ATP1A2",1,160085549,160113381
"60642",1,149879545,189572371,2.2483e-05,4.64814573952125,"ATP1A4",1,160121360,160156767
"60650",1,149879545,189572371,2.2483e-05,4.64814573952125,"CASQ1",1,160160285,160171676
"60653",1,149879545,189572371,2.2483e-05,4.64814573952125,"PEA15",1,160175127,160185166
"60664",1,149879545,189572371,2.2483e-05,4.64814573952125,"DCAF8",1,160185505,160254920
"60679",1,149879545,189572371,2.2483e-05,4.64814573952125,"PEX19",1,160246602,160256138
"60684",1,149879545,189572371,2.2483e-05,4.64814573952125,"COPA",1,160259063,160313190
"9492",1,149879545,189572371,2.2483e-05,4.64814573952125,"SUMO1P3",1,160287193,160287496
"60705",1,149879545,189572371,2.2483e-05,4.64814573952125,"NCSTN",1,160313062,160328742
"60709",1,149879545,189572371,2.2483e-05,4.64814573952125,"NHLH1",1,160336857,160342638
"9527",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNU4-42P",1,160362558,160362699
"60711",1,149879545,189572371,2.2483e-05,4.64814573952125,"VANGL2",1,160370376,160398468
"60715",1,149879545,189572371,2.2483e-05,4.64814573952125,"SLAMF6",1,160454820,160493052
"60721",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD84",1,160510885,160549306
"60729",1,149879545,189572371,2.2483e-05,4.64814573952125,"SLAMF1",1,160577890,160617085
"9561",1,149879545,189572371,2.2483e-05,4.64814573952125,"SETP9",1,160639938,160640769
"60732",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD48",1,160648536,160681641
"60738",1,149879545,189572371,2.2483e-05,4.64814573952125,"SLAMF7",1,160709037,160724611
"60744",1,149879545,189572371,2.2483e-05,4.64814573952125,"LY9",1,160765864,160798051
"60749",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD244",1,160799950,160832692
"60750",1,149879545,189572371,2.2483e-05,4.64814573952125,"ITLN1",1,160846329,160854960
"60752",1,149879545,189572371,2.2483e-05,4.64814573952125,"ITLN2",1,160914815,160924589
"60753",1,149879545,189572371,2.2483e-05,4.64814573952125,"F11R",1,160965001,160991138
"60758",1,149879545,189572371,2.2483e-05,4.64814573952125,"TSTD1",1,161007421,161008780
"60761",1,149879545,189572371,2.2483e-05,4.64814573952125,"USF1",1,161009041,161015767
"60763",1,149879545,189572371,2.2483e-05,4.64814573952125,"ARHGAP30",1,161016736,161039760
"60767",1,149879545,189572371,2.2483e-05,4.64814573952125,"PVRL4",1,161040785,161059389
"60769",1,149879545,189572371,2.2483e-05,4.64814573952125,"KLHDC9",1,161068151,161070136
"60770",1,149879545,189572371,2.2483e-05,4.64814573952125,"PFDN2",1,161070346,161087901
"60772",1,149879545,189572371,2.2483e-05,4.64814573952125,"NIT1",1,161087876,161095235
"60775",1,149879545,189572371,2.2483e-05,4.64814573952125,"DEDD",1,161090764,161102478
"60776",1,149879545,189572371,2.2483e-05,4.64814573952125,"UFC1",1,161122566,161128646
"60777",1,149879545,189572371,2.2483e-05,4.64814573952125,"USP21",1,161129240,161135513
"60779",1,149879545,189572371,2.2483e-05,4.64814573952125,"PPOX",1,161136200,161147803
"60780",1,149879545,189572371,2.2483e-05,4.64814573952125,"B4GALT3",1,161141100,161147287
"60781",1,149879545,189572371,2.2483e-05,4.64814573952125,"ADAMTS4",1,161154098,161168846
"60783",1,149879545,189572371,2.2483e-05,4.64814573952125,"NDUFS2",1,161166894,161184185
"60784",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCER1G",1,161185024,161190489
"60787",1,149879545,189572371,2.2483e-05,4.64814573952125,"APOA2",1,161192082,161193421
"60788",1,149879545,189572371,2.2483e-05,4.64814573952125,"TOMM40L",1,161195793,161200408
"9790",1,149879545,189572371,2.2483e-05,4.64814573952125,"MIR5187",1,161196976,161197051
"60791",1,149879545,189572371,2.2483e-05,4.64814573952125,"NR1I3",1,161199456,161208092
"60792",1,149879545,189572371,2.2483e-05,4.64814573952125,"PCP4L1",1,161228517,161255240
"60793",1,149879545,189572371,2.2483e-05,4.64814573952125,"MPZ",1,161274525,161279762
"60794",1,149879545,189572371,2.2483e-05,4.64814573952125,"SDHC",1,161284047,161332984
"60795",1,149879545,189572371,2.2483e-05,4.64814573952125,"C1orf192",1,161334521,161337664
"9818",1,149879545,189572371,2.2483e-05,4.64814573952125,"RRM2P2",1,161348497,161349148
"9850",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNU6-481P",1,161371079,161371185
"60796",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCGR2A",1,161475220,161493803
"60797",1,149879545,189572371,2.2483e-05,4.64814573952125,"HSPA6",1,161494036,161496681
"9896",1,149879545,189572371,2.2483e-05,4.64814573952125,"RPS23P10",1,161506361,161507948
"60799",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCGR3A",1,161511549,161600917
"60802",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCGR2B",1,161551101,161648444
"60803",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCGR2C",1,161551129,161575452
"9955",1,149879545,189572371,2.2483e-05,4.64814573952125,"HSPA7",1,161576081,161578007
"10003",1,149879545,189572371,2.2483e-05,4.64814573952125,"RPS23P9",1,161587782,161589375
"60804",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCGR3B",1,161592986,161601753
"10089",1,149879545,189572371,2.2483e-05,4.64814573952125,"RPL31P11",1,161653485,161655042
"60808",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRLA",1,161676762,161684142
"60809",1,149879545,189572371,2.2483e-05,4.64814573952125,"FCRLB",1,161691353,161697933
"10153",1,149879545,189572371,2.2483e-05,4.64814573952125,"RN7SL466P",1,161705598,161705889
"60810",1,149879545,189572371,2.2483e-05,4.64814573952125,"DUSP12",1,161719548,161727028
"60812",1,149879545,189572371,2.2483e-05,4.64814573952125,"ATF6",1,161736084,161933860
"60815",1,149879545,189572371,2.2483e-05,4.64814573952125,"OLFML2B",1,161952982,161993644
"60817",1,149879545,189572371,2.2483e-05,4.64814573952125,"NOS1AP",1,162039564,162353321
"10219",1,149879545,189572371,2.2483e-05,4.64814573952125,"MIR4654",1,162126897,162126972
"10237",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNA5SP61",1,162308433,162308532
"10242",1,149879545,189572371,2.2483e-05,4.64814573952125,"MIR556",1,162312336,162312430
"60820",1,149879545,189572371,2.2483e-05,4.64814573952125,"C1orf226",1,162336698,162356600
"60821",1,149879545,189572371,2.2483e-05,4.64814573952125,"C1orf111",1,162342993,162346660
"60823",1,149879545,189572371,2.2483e-05,4.64814573952125,"SH2D1B",1,162365056,162381928
"10253",1,149879545,189572371,2.2483e-05,4.64814573952125,"SLAMF6P1",1,162415339,162415676
"60824",1,149879545,189572371,2.2483e-05,4.64814573952125,"UHMK1",1,162467041,162499419
"10259",1,149879545,189572371,2.2483e-05,4.64814573952125,"UQCRBP2",1,162511122,162511418
"60825",1,149879545,189572371,2.2483e-05,4.64814573952125,"UAP1",1,162531323,162569627
"60828",1,149879545,189572371,2.2483e-05,4.64814573952125,"DDR2",1,162601163,162757190
"10295",1,149879545,189572371,2.2483e-05,4.64814573952125,"RN7SL861P",1,162747520,162747802
"60830",1,149879545,189572371,2.2483e-05,4.64814573952125,"HSD17B7",1,162760492,162782607
"60832",1,149879545,189572371,2.2483e-05,4.64814573952125,"C1orf110",1,162794248,162838605
"60833",1,149879545,189572371,2.2483e-05,4.64814573952125,"RGS4",1,163038565,163046592
"60834",1,149879545,189572371,2.2483e-05,4.64814573952125,"RGS5",1,163080911,163291577
"60836",1,149879545,189572371,2.2483e-05,4.64814573952125,"NUF2",1,163236366,163325554
"10636",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNA5SP62",1,163438286,163438395
"10645",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNA5SP63",1,163479274,163479385
"10674",1,149879545,189572371,2.2483e-05,4.64814573952125,"NMNAT1P2",1,164312242,164313101
"10714",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNU5F-6P",1,164320510,164320625
"10721",1,149879545,189572371,2.2483e-05,4.64814573952125,"HMGB3P6",1,164326004,164326601
"60838",1,149879545,189572371,2.2483e-05,4.64814573952125,"PBX1",1,164524821,164868533
"10752",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNU6-171P",1,164608802,164608908
"10858",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNU6-755P",1,164949272,164949374
"60840",1,149879545,189572371,2.2483e-05,4.64814573952125,"LMX1A",1,165171104,165325952
"60841",1,149879545,189572371,2.2483e-05,4.64814573952125,"RXRG",1,165370159,165414433
"60842",1,149879545,189572371,2.2483e-05,4.64814573952125,"LRRC52",1,165513244,165533198
"60844",1,149879545,189572371,2.2483e-05,4.64814573952125,"MGST3",1,165600098,165631033
"60845",1,149879545,189572371,2.2483e-05,4.64814573952125,"ALDH9A1",1,165631453,165668100
"60848",1,149879545,189572371,2.2483e-05,4.64814573952125,"TMCO1",1,165696032,165796992
"60850",1,149879545,189572371,2.2483e-05,4.64814573952125,"UCK2",1,165796768,165880855
"11390",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNA5SP64",1,166011481,166011587
"60851",1,149879545,189572371,2.2483e-05,4.64814573952125,"FAM78B",1,166026674,166136206
"11422",1,149879545,189572371,2.2483e-05,4.64814573952125,"MIR921",1,166123980,166124035
"11502",1,149879545,189572371,2.2483e-05,4.64814573952125,"FMO7P",1,166443982,166450802
"11606",1,149879545,189572371,2.2483e-05,4.64814573952125,"FMO8P",1,166535415,166549942
"11813",1,149879545,189572371,2.2483e-05,4.64814573952125,"FMO9P",1,166572912,166600637
"11911",1,149879545,189572371,2.2483e-05,4.64814573952125,"FMO10P",1,166635122,166651433
"12079",1,149879545,189572371,2.2483e-05,4.64814573952125,"RPL4P2",1,166716616,166717897
"12104",1,149879545,189572371,2.2483e-05,4.64814573952125,"FMO11P",1,166732571,166762004
"12205",1,149879545,189572371,2.2483e-05,4.64814573952125,"CNN2P10",1,166765503,166766420
"60853",1,149879545,189572371,2.2483e-05,4.64814573952125,"POGK",1,166808681,166825581
"60854",1,149879545,189572371,2.2483e-05,4.64814573952125,"TADA1",1,166825747,166845564
"12237",1,149879545,189572371,2.2483e-05,4.64814573952125,"DUTP6",1,166837985,166838446
"60856",1,149879545,189572371,2.2483e-05,4.64814573952125,"ILDR2",1,166882443,166944719
"60858",1,149879545,189572371,2.2483e-05,4.64814573952125,"MAEL",1,166958346,166991451
"12267",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNA5SP65",1,166975196,166975314
"60859",1,149879545,189572371,2.2483e-05,4.64814573952125,"GPA33",1,167022073,167059868
"60860",1,149879545,189572371,2.2483e-05,4.64814573952125,"DUSP27",1,167063282,167098402
"60862",1,149879545,189572371,2.2483e-05,4.64814573952125,"POU2F1",1,167190066,167396582
"60863",1,149879545,189572371,2.2483e-05,4.64814573952125,"CD247",1,167399877,167487847
"12484",1,149879545,189572371,2.2483e-05,4.64814573952125,"AKR1D1P1",1,167488773,167489823
"60864",1,149879545,189572371,2.2483e-05,4.64814573952125,"CREG1",1,167498914,167523004
"60866",1,149879545,189572371,2.2483e-05,4.64814573952125,"RCSD1",1,167599330,167675486
"60867",1,149879545,189572371,2.2483e-05,4.64814573952125,"MPZL1",1,167690429,167761156
"60869",1,149879545,189572371,2.2483e-05,4.64814573952125,"ADCY10",1,167778625,167883453
"60870",1,149879545,189572371,2.2483e-05,4.64814573952125,"MPC2",1,167885967,167906278
"60874",1,149879545,189572371,2.2483e-05,4.64814573952125,"DCAF6",1,167905021,168045081
"12591",1,149879545,189572371,2.2483e-05,4.64814573952125,"MIR1255B2",1,167967898,167967964
"12602",1,149879545,189572371,2.2483e-05,4.64814573952125,"GCSHP5",1,168025139,168025660
"60877",1,149879545,189572371,2.2483e-05,4.64814573952125,"GPR161",1,168053997,168106821
"60878",1,149879545,189572371,2.2483e-05,4.64814573952125,"TIPRL",1,168148171,168169950
"12637",1,149879545,189572371,2.2483e-05,4.64814573952125,"RPL34P1",1,168179854,168180207
"60879",1,149879545,189572371,2.2483e-05,4.64814573952125,"SFT2D2",1,168195176,168222263
"12698",1,149879545,189572371,2.2483e-05,4.64814573952125,"ANKRD36BP1",1,168214803,168216581
"12721",1,149879545,189572371,2.2483e-05,4.64814573952125,"RNU6-1310P",1,168232613,168232719
"60880",1,149879545,189572371,2.2483e-05,4.64814573952125,"TBX19",1,168250278,168283664
"12740",1,149879545,189572371,2.2483e-05,4.64814573952125,"MIR557",1,168344762,168344859
"12800",1,149879545,189572371,2.2483e-05,4.64814573952125,"QRSL1P1",1,168418910,168420449
"60881",1,149879545,189572371,2.2483e-05,4.64814573952125,"XCL2",1,168510003,168513235
