Chromosome	Aberration Kind	Region Start [bp]	Region End [bp]	Region Size [bp]	q-value
16	1	69276616	69279934	3319	0.00703814222222222
16	1	70246407	70246418	12	0.00703814222222222
16	1	70757555	70785197	27643	0.00703814222222222
16	1	8587688	8608537	20850	0.0155822617728532
16	1	8624028	8833095	209068	0.0155822617728532
16	1	8933021	9225974	292954	0.0155822617728532
16	1	9431172	9435490	4319	0.0155822617728532
16	1	9505931	9532978	27048	0.0155822617728532
16	1	9541556	9542308	753	0.0155822617728532
16	1	9562368	9562524	157	0.0155822617728532
16	1	9570036	9609206	39171	0.0155822617728532
16	1	67669695	67685729	16035	0.0155822617728532
16	1	67878607	67902070	23464	0.0155822617728532
16	1	68116018	68515208	399191	0.0155822617728532
16	1	68917399	69276197	358799	0.0155822617728532
16	1	70246420	70253841	7422	0.0155822617728532
16	1	70786780	71345938	559159	0.0155822617728532
16	1	71570413	71770143	199731	0.0155822617728532
16	1	72113416	72449167	335752	0.0155822617728532
16	1	73022273	73022574	302	0.0155822617728532
16	1	73033869	73058693	24825	0.0155822617728532
16	1	73073808	73109373	35566	0.0155822617728532
16	1	73179754	73265053	85300	0.0155822617728532
16	1	8557407	8583765	26359	0.0485382696883853
16	1	8609969	8617762	7794	0.0485382696883853
16	1	8621345	8621345	1	0.0485382696883853
16	1	9609762	9721637	111876	0.0485382696883853
16	1	67369130	67429864	60735	0.0485382696883853
16	1	67664730	67664783	54	0.0485382696883853
16	1	67686122	67814865	128744	0.0485382696883853
16	1	67836795	67875216	38422	0.0485382696883853
16	1	71346670	71541621	194952	0.0485382696883853
16	1	71845894	71851805	5912	0.0485382696883853
16	1	71859830	72110940	251111	0.0485382696883853
16	1	72449403	72453551	4149	0.0485382696883853
16	1	72573688	72838013	264326	0.0485382696883853
16	1	72980518	73022033	41516	0.0485382696883853
16	1	73023587	73033513	9927	0.0485382696883853
16	1	73059729	73068892	9164	0.0485382696883853
16	1	73113451	73174323	60873	0.0485382696883853
16	1	73269459	73433448	163990	0.0485382696883853
16	1	73689810	73691614	1805	0.0485382696883853
16	1	75225022	75225022	1	0.0485382696883853
16	1	75263661	75623369	359709	0.0485382696883853
17	1	26412824	26419596	6773	0
17	1	26481012	27604619	1123608	0
17	1	57210069	57290757	80689	0
17	1	57307260	57764572	457313	0
17	1	57824510	57845040	20531	0
17	1	57891955	77802119	19910165	0
17	1	78117513	78331245	213733	0
17	1	78386671	80340524	1953854	0
17	1	80400894	80411462	10569	0
17	1	26425584	26474039	48456	0.000918612765957447
17	1	27606703	27650948	44246	0.000918612765957447
17	1	27669015	27688854	19840	0.000918612765957447
17	1	57177662	57202284	24623	0.000918612765957447
17	1	57292826	57301396	8571	0.000918612765957447
17	1	57765174	57769198	4025	0.000918612765957447
17	1	57792448	57819810	27363	0.000918612765957447
17	1	57859131	57891172	32042	0.000918612765957447
17	1	77819820	77828802	8983	0.000918612765957447
17	1	77833916	77851318	17403	0.000918612765957447
17	1	77856615	77898934	42320	0.000918612765957447
17	1	78037144	78111877	74734	0.000918612765957447
17	1	78331754	78377230	45477	0.000918612765957447
17	1	80361546	80367353	5808	0.000918612765957447
17	1	80373500	80400755	27256	0.000918612765957447
17	1	80415914	80505809	89896	0.000918612765957447
17	1	26372943	26410156	37214	0.00214263
17	1	27654604	27668330	13727	0.00214263
17	1	27695401	27706886	11486	0.00214263
17	1	57171147	57171147	1	0.00214263
17	1	57770375	57790206	19832	0.00214263
17	1	77829490	77833655	4166	0.00214263
17	1	77852795	77852949	155	0.00214263
17	1	77909438	78028112	118675	0.00214263
17	1	80368376	80369571	1196	0.00214263
17	1	80509615	80569483	59869	0.00214263
17	1	80571695	80571933	239	0.00214263
17	1	80698052	80912905	214854	0.00214263
17	1	26355034	26366851	11818	0.00501643539823009
17	1	27709893	27924179	214287	0.00501643539823009
17	1	56652096	56829168	177073	0.00501643539823009
17	1	56872188	57170711	298524	0.00501643539823009
17	1	80356997	80361049	4053	0.00501643539823009
17	1	80571060	80571505	446	0.00501643539823009
17	1	80572628	80611005	38378	0.00501643539823009
17	1	80654105	80692255	38151	0.00501643539823009
17	1	25526035	25613057	87023	0.0118167729890765
17	1	25644050	26021423	377374	0.0118167729890765
17	1	26111226	26131370	20145	0.0118167729890765
17	1	26154025	26353575	199551	0.0118167729890765
17	1	27932012	28479105	547094	0.0118167729890765
17	1	29187109	30080994	893886	0.0118167729890765
17	1	37830678	37876898	46221	0.0118167729890765
17	1	37881273	37933288	52016	0.0118167729890765
17	1	53194585	53287640	93056	0.0118167729890765
17	1	53332044	53431007	98964	0.0118167729890765
17	1	54623927	54779264	155338	0.0118167729890765
17	1	54858579	55174105	315527	0.0118167729890765
17	1	55224369	55319637	95269	0.0118167729890765
17	1	55329213	55386940	57728	0.0118167729890765
17	1	56194352	56242879	48528	0.0118167729890765
17	1	56355025	56647712	292688	0.0118167729890765
17	1	56831316	56871366	40051	0.0118167729890765
17	1	80617016	80653733	36718	0.0118167729890765
17	1	80913668	80917016	3349	0.0118167729890765
17	1	25495777	25501164	5388	0.0329712909952607
17	1	25613267	25642547	29281	0.0329712909952607
17	1	26021833	26109417	87585	0.0329712909952607
17	1	26134958	26149915	14958	0.0329712909952607
17	1	28484295	28497198	12904	0.0329712909952607
17	1	28550903	28552986	2084	0.0329712909952607
17	1	28952029	29175244	223216	0.0329712909952607
17	1	30082287	30123491	41205	0.0329712909952607
17	1	37825639	37829129	3491	0.0329712909952607
17	1	37876934	37877248	315	0.0329712909952607
17	1	37942162	37942739	578	0.0329712909952607
17	1	48952670	49025000	72331	0.0329712909952607
17	1	53126596	53140477	13882	0.0329712909952607
17	1	53143344	53193781	50438	0.0329712909952607
17	1	53287995	53326806	38812	0.0329712909952607
17	1	53434286	54152825	718540	0.0329712909952607
17	1	54514572	54523586	9015	0.0329712909952607
17	1	54529771	54620606	90836	0.0329712909952607
17	1	54779481	54856775	77295	0.0329712909952607
17	1	55178201	55223915	45715	0.0329712909952607
17	1	55322597	55327501	4905	0.0329712909952607
17	1	55388456	55447443	58988	0.0329712909952607
17	1	55460269	55607271	147003	0.0329712909952607
17	1	55607672	55749532	141861	0.0329712909952607
17	1	56163300	56193983	30684	0.0329712909952607
17	1	56248031	56349923	101893	0.0329712909952607
18	1	329586	14642856	14313271	0
19	1	29551533	29660688	109156	0
19	1	29807306	31284806	1477501	0
19	1	31290599	32144301	853703	0
19	1	32258354	32583167	324814	0
19	1	32603543	32810722	207180	0
19	1	32968064	32974686	6623	0
19	1	33056194	33105904	49711	0
19	1	33107938	33319636	211699	0
19	1	33364628	33365430	803	0
19	1	33368986	33389398	20413	0
19	1	37461850	37498170	36321	0
19	1	37715996	37755731	39736	0
19	1	37800340	40050195	2249856	0
19	1	29224425	29551229	326805	3.20813186813187e-05
19	1	29661357	29806349	144993	3.20813186813187e-05
19	1	31288118	31288540	423	3.20813186813187e-05
19	1	32145950	32257961	112012	3.20813186813187e-05
19	1	32583876	32601553	17678	3.20813186813187e-05
19	1	32813512	32962053	148542	3.20813186813187e-05
19	1	32984395	33055613	71219	3.20813186813187e-05
19	1	33106621	33106977	357	3.20813186813187e-05
19	1	33331913	33362364	30452	3.20813186813187e-05
19	1	33365773	33365834	62	3.20813186813187e-05
19	1	33390147	33769543	379397	3.20813186813187e-05
19	1	33836195	33868979	32785	3.20813186813187e-05
19	1	33889369	34019685	130317	3.20813186813187e-05
19	1	34035676	34070265	34590	3.20813186813187e-05
19	1	34459407	34504738	45332	3.20813186813187e-05
19	1	34749087	35337534	588448	3.20813186813187e-05
19	1	35357338	36388042	1030705	3.20813186813187e-05
19	1	36395096	36574798	179703	3.20813186813187e-05
19	1	36622966	36622966	1	3.20813186813187e-05
19	1	36665110	36853440	188331	3.20813186813187e-05
19	1	36859436	36921398	61963	3.20813186813187e-05
19	1	36931957	36964781	32825	3.20813186813187e-05
19	1	37088382	37458713	370332	3.20813186813187e-05
19	1	37498649	37708791	210143	3.20813186813187e-05
19	1	37794850	37797578	2729	3.20813186813187e-05
19	1	40055116	40809851	754736	3.20813186813187e-05
19	1	29170706	29215148	44443	0.00111925878594249
19	1	33775868	33832285	56418	0.00111925878594249
19	1	33869175	33887160	17986	0.00111925878594249
19	1	34019755	34035562	15808	0.00111925878594249
19	1	34071403	34271079	199677	0.00111925878594249
19	1	34327429	34455857	128429	0.00111925878594249
19	1	34512751	34609226	96476	0.00111925878594249
19	1	34648541	34655059	6519	0.00111925878594249
19	1	34692587	34740148	47562	0.00111925878594249
19	1	35337765	35345875	8111	0.00111925878594249
19	1	36388143	36388143	1	0.00111925878594249
19	1	36579308	36621643	42336	0.00111925878594249
19	1	36625587	36656239	30653	0.00111925878594249
19	1	36853492	36853596	105	0.00111925878594249
19	1	36931756	36931756	1	0.00111925878594249
19	1	36965076	37086645	121570	0.00111925878594249
19	1	40809954	40974883	164930	0.00111925878594249
19	1	28370265	28408176	37912	0.00360870277777778
19	1	28584609	28753350	168742	0.00360870277777778
19	1	28804879	28863178	58300	0.00360870277777778
19	1	29124509	29130465	5957	0.00360870277777778
19	1	29140300	29164962	24663	0.00360870277777778
19	1	34277214	34281444	4231	0.00360870277777778
19	1	34290167	34322659	32493	0.00360870277777778
19	1	34611749	34648313	36565	0.00360870277777778
19	1	34661003	34690545	29543	0.00360870277777778
19	1	40979712	41032478	52767	0.00360870277777778
19	1	28341204	28368500	27297	0.00758403013972056
19	1	28408240	28507586	99347	0.00758403013972056
19	1	28562106	28582042	19937	0.00758403013972056
19	1	28754244	28800495	46252	0.00758403013972056
19	1	28863359	29118443	255085	0.00758403013972056
19	1	29135506	29139520	4015	0.00758403013972056
19	1	34281696	34283340	1645	0.00758403013972056
19	1	41035636	41334738	299103	0.00758403013972056
19	1	53486060	53896633	410574	0.00758403013972056
19	1	54022409	54032729	10321	0.00758403013972056
19	1	55393722	55537773	144052	0.00758403013972056
19	1	55547934	55578756	30823	0.00758403013972056
19	1	55622604	55622741	138	0.00758403013972056
19	1	55678225	55738181	59957	0.00758403013972056
19	1	28256350	28340294	83945	0.012079352293578
19	1	28514769	28558514	43746	0.012079352293578
19	1	41334752	41597908	263157	0.012079352293578
19	1	44941728	44998773	57046	0.012079352293578
19	1	45069504	45331730	262227	0.012079352293578
19	1	45359148	45375798	16651	0.012079352293578
19	1	45553501	45611854	58354	0.012079352293578
19	1	45626117	45748244	122128	0.012079352293578
19	1	45765419	45825698	60280	0.012079352293578
19	1	45969576	46080275	110700	0.012079352293578
19	1	46082190	46118029	35840	0.012079352293578
19	1	52738707	52778741	40035	0.012079352293578
19	1	52783778	53149489	365712	0.012079352293578
19	1	53902693	54017258	114566	0.012079352293578
19	1	54033686	54591325	557640	0.012079352293578
19	1	54594175	54717301	123127	0.012079352293578
19	1	54852504	54902331	49828	0.012079352293578
19	1	55087462	55383051	295590	0.012079352293578
19	1	55540525	55540581	57	0.012079352293578
19	1	55579593	55619460	39868	0.012079352293578
19	1	55622921	55665689	42769	0.012079352293578
19	1	55744507	56829471	1084965	0.012079352293578
19	1	56909686	57431135	521450	0.012079352293578
2	1	484222	29800482	29316261	0
2	1	30545206	30551366	6161	0
2	1	30961997	31077599	115603	0
2	1	32125395	32182455	57061	0
2	1	45785120	46102503	317384	0
2	1	46161311	46983241	821931	0
2	1	47117996	48378510	1260515	0
2	1	48695501	49507892	812392	0
2	1	49516532	64583398	15066867	0
2	1	64631084	64668269	37186	0
2	1	64737978	65234613	496636	0
2	1	65358329	65358329	1	0
2	1	68549881	68625298	75418	0
2	1	68912249	69834890	922642	0
2	1	69838108	71164756	1326649	0
2	1	71298338	71309586	11249	0
2	1	71510549	71517130	6582	0
2	1	72882206	72882206	1	0
2	1	72966346	72968625	2280	0
2	1	73350403	73392069	41667	0
2	1	29802178	29892911	90734	3.29906427221172e-05
2	1	30352972	30541704	188733	3.29906427221172e-05
2	1	30551806	30961646	409841	3.29906427221172e-05
2	1	31077996	31813060	735065	3.29906427221172e-05
2	1	31982964	32119369	136406	3.29906427221172e-05
2	1	32184933	32184933	1	3.29906427221172e-05
2	1	45778947	45780474	1528	3.29906427221172e-05
2	1	46107371	46158690	51320	3.29906427221172e-05
2	1	46985925	47115049	129125	3.29906427221172e-05
2	1	48379326	48694790	315465	3.29906427221172e-05
2	1	49508400	49515866	7467	3.29906427221172e-05
2	1	64584788	64627117	42330	3.29906427221172e-05
2	1	64668297	64736835	68539	3.29906427221172e-05
2	1	65235333	65345293	109961	3.29906427221172e-05
2	1	65362576	65404632	42057	3.29906427221172e-05
2	1	65423947	65435028	11082	3.29906427221172e-05
2	1	65596676	65615908	19233	3.29906427221172e-05
2	1	67310517	68548233	1237717	3.29906427221172e-05
2	1	68629654	68672253	42600	3.29906427221172e-05
2	1	68908175	68911381	3207	3.29906427221172e-05
2	1	69837575	69837713	139	3.29906427221172e-05
2	1	71166840	71297695	130856	3.29906427221172e-05
2	1	71311258	71509821	198564	3.29906427221172e-05
2	1	71518658	71675642	156985	3.29906427221172e-05
2	1	71983542	71984140	599	3.29906427221172e-05
2	1	72320853	72545481	224629	3.29906427221172e-05
2	1	72774203	72881671	107469	3.29906427221172e-05
2	1	72890443	72965429	74987	3.29906427221172e-05
2	1	72969955	72969955	1	3.29906427221172e-05
2	1	73063410	73092428	29019	3.29906427221172e-05
2	1	73277314	73280416	3103	3.29906427221172e-05
2	1	73285752	73344586	58835	3.29906427221172e-05
2	1	73392956	73489691	96736	3.29906427221172e-05
2	1	29898623	30351763	453141	0.000186210373443983
2	1	31824254	31978893	154640	0.000186210373443983
2	1	32185106	32249731	64626	0.000186210373443983
2	1	33333962	33664350	330389	0.000186210373443983
2	1	45629048	45774457	145410	0.000186210373443983
2	1	65406299	65422799	16501	0.000186210373443983
2	1	65435116	65546879	111764	0.000186210373443983
2	1	65570749	65595586	24838	0.000186210373443983
2	1	65619025	65758552	139528	0.000186210373443983
2	1	66325776	67306281	980506	0.000186210373443983
2	1	68672721	68908150	235430	0.000186210373443983
2	1	71677227	71982455	305229	0.000186210373443983
2	1	71992549	72319570	327022	0.000186210373443983
2	1	72547563	72766714	219152	0.000186210373443983
2	1	72976880	73051636	74757	0.000186210373443983
2	1	73093326	73275347	182022	0.000186210373443983
2	1	73282666	73284572	1907	0.000186210373443983
2	1	73491740	74146977	655238	0.000186210373443983
2	1	32253853	33333871	1080019	0.00114905449393987
2	1	33665030	34048330	383301	0.00114905449393987
2	1	36717620	36742369	24750	0.00114905449393987
2	1	36781484	37180207	398724	0.00114905449393987
2	1	38272432	38808500	536069	0.00114905449393987
2	1	39540753	39606083	65331	0.00114905449393987
2	1	39795870	39907377	111508	0.00114905449393987
2	1	40267417	40284930	17514	0.00114905449393987
2	1	41037836	41057779	19944	0.00114905449393987
2	1	41089876	41615490	525615	0.00114905449393987
2	1	41633212	41814174	180963	0.00114905449393987
2	1	41835431	42826152	990722	0.00114905449393987
2	1	43353467	43494990	141524	0.00114905449393987
2	1	44628170	45628527	1000358	0.00114905449393987
2	1	65547366	65570307	22942	0.00114905449393987
2	1	65761798	66324319	562522	0.00114905449393987
2	1	74147627	75754265	1606639	0.00114905449393987
2	1	75819396	76107276	287881	0.00114905449393987
2	1	76134021	76259715	125695	0.00114905449393987
2	1	76265186	76328947	63762	0.00114905449393987
2	1	76338479	76866133	527655	0.00114905449393987
2	1	76921104	76967644	46541	0.00114905449393987
2	1	78570233	78639176	68944	0.00114905449393987
2	1	34048462	34049816	1355	0.0033828541866778
2	1	34791330	34971572	180243	0.0033828541866778
2	1	35469467	36626484	1157018	0.0033828541866778
2	1	36702052	36716244	14193	0.0033828541866778
2	1	36742955	36781401	38447	0.0033828541866778
2	1	37188006	38272342	1084337	0.0033828541866778
2	1	38811004	38843189	32186	0.0033828541866778
2	1	39098198	39437472	339275	0.0033828541866778
2	1	39500377	39533581	33205	0.0033828541866778
2	1	39608782	39631672	22891	0.0033828541866778
2	1	39643976	39794726	150751	0.0033828541866778
2	1	39910824	40266760	355937	0.0033828541866778
2	1	40285145	40714792	429648	0.0033828541866778
2	1	40732857	40856261	123405	0.0033828541866778
2	1	40879198	40902932	23735	0.0033828541866778
2	1	40918001	41037582	119582	0.0033828541866778
2	1	41057793	41086083	28291	0.0033828541866778
2	1	41615639	41633072	17434	0.0033828541866778
2	1	41814356	41834868	20513	0.0033828541866778
2	1	42830497	43351576	521080	0.0033828541866778
2	1	43496986	44267800	770815	0.0033828541866778
2	1	44305057	44624544	319488	0.0033828541866778
2	1	75754907	75818489	63583	0.0033828541866778
2	1	76107382	76120750	13369	0.0033828541866778
2	1	76262871	76263019	149	0.0033828541866778
2	1	76337280	76337346	67	0.0033828541866778
2	1	76866509	76919605	53097	0.0033828541866778
2	1	76968523	76989267	20745	0.0033828541866778
2	1	77348859	77526945	178087	0.0033828541866778
2	1	77531528	77579192	47665	0.0033828541866778
2	1	77599349	77642679	43331	0.0033828541866778
2	1	77945150	78023801	78652	0.0033828541866778
2	1	78483806	78570024	86219	0.0033828541866778
2	1	78640246	78668935	28690	0.0033828541866778
2	1	78677914	78982701	304788	0.0033828541866778
2	1	34050697	34132969	82273	0.0207959889481338
2	1	34751766	34784342	32577	0.0207959889481338
2	1	34973726	35458263	484538	0.0207959889481338
2	1	36628602	36701819	73218	0.0207959889481338
2	1	38847132	39095607	248476	0.0207959889481338
2	1	39439198	39496246	57049	0.0207959889481338
2	1	39638487	39641670	3184	0.0207959889481338
2	1	40715880	40727068	11189	0.0207959889481338
2	1	40860419	40878116	17698	0.0207959889481338
2	1	40903084	40917786	14703	0.0207959889481338
2	1	44273710	44304047	30338	0.0207959889481338
2	1	76990716	77022492	31777	0.0207959889481338
2	1	77034417	77344457	310041	0.0207959889481338
2	1	77527560	77528547	988	0.0207959889481338
2	1	77579276	77597886	18611	0.0207959889481338
2	1	77646452	77712840	66389	0.0207959889481338
2	1	77886659	77942844	56186	0.0207959889481338
2	1	78025535	78260263	234729	0.0207959889481338
2	1	78274544	78293808	19265	0.0207959889481338
2	1	78379694	78483687	103994	0.0207959889481338
2	1	78670036	78673949	3914	0.0207959889481338
2	1	78984033	78984033	1	0.0207959889481338
2	1	79828870	80238531	409662	0.0207959889481338
2	1	80247986	80737327	489342	0.0207959889481338
20	1	29843973	33240403	3396431	0
20	1	33262299	33392982	130684	0
20	1	33249198	33260245	11048	0.00171746971428571
20	1	33400474	33425812	25339	0.00171746971428571
20	1	33435161	33568858	133698	0.00171746971428571
20	1	33696047	33736188	40142	0.00171746971428571
20	1	33863633	33943142	79510	0.00171746971428571
20	1	34055507	34071969	16463	0.00171746971428571
20	1	33434562	33434562	1	0.00581406307053942
20	1	33570712	33689676	118965	0.00581406307053942
20	1	33739857	33860441	120585	0.00581406307053942
20	1	33943675	34051951	108277	0.00581406307053942
20	1	34074996	34213005	138010	0.00581406307053942
20	1	33426212	33432523	6312	0.0218865981020166
20	1	34224037	34338701	114665	0.0218865981020166
20	1	34387196	34451540	64345	0.0218865981020166
20	1	48832216	50364342	1532127	0.0218865981020166
20	1	51908056	52175607	267552	0.0218865981020166
20	1	52329357	52353308	23952	0.0218865981020166
20	1	52359551	52506461	146911	0.0218865981020166
20	1	52881166	53005915	124750	0.0218865981020166
20	1	53020885	53068413	47529	0.0218865981020166
22	1	29527812	29669648	141837	0
22	1	29670939	30580161	909223	0
22	1	30652447	30671599	19153	0
22	1	30894040	30918825	24786	0
22	1	25208356	25319244	110889	0.000130607632600259
22	1	25350087	25434504	84418	0.000130607632600259
22	1	25593581	26008103	414523	0.000130607632600259
22	1	29514303	29526197	11895	0.000130607632600259
22	1	29670573	29670573	1	0.000130607632600259
22	1	30597135	30649191	52057	0.000130607632600259
22	1	30674748	30888705	213958	0.000130607632600259
22	1	30919129	30948492	29364	0.000130607632600259
22	1	22100718	22100718	1	0.00160286040756914
22	1	25154776	25205951	51176	0.00160286040756914
22	1	25326469	25346761	20293	0.00160286040756914
22	1	25434552	25588931	154380	0.00160286040756914
22	1	26016737	26148499	131763	0.00160286040756914
22	1	26150584	26292808	142225	0.00160286040756914
22	1	26296906	26405073	108168	0.00160286040756914
22	1	29494985	29513729	18745	0.00160286040756914
22	1	30586475	30594953	8479	0.00160286040756914
22	1	30950618	30953295	2678	0.00160286040756914
22	1	31049933	31152788	102856	0.00160286040756914
22	1	22096802	22098687	1886	0.00364940993208829
22	1	22101292	22292995	191704	0.00364940993208829
22	1	23816388	23817240	853	0.00364940993208829
22	1	24241611	24507381	265771	0.00364940993208829
22	1	25074035	25074038	4	0.00364940993208829
22	1	25112325	25146216	33892	0.00364940993208829
22	1	26295033	26295033	1	0.00364940993208829
22	1	26405526	26750230	344705	0.00364940993208829
22	1	26753731	27082343	328613	0.00364940993208829
22	1	27126902	27260420	133519	0.00364940993208829
22	1	27271345	27295659	24315	0.00364940993208829
22	1	29436545	29494624	58080	0.00364940993208829
22	1	30953521	31049070	95550	0.00364940993208829
22	1	31155732	31180543	24812	0.00364940993208829
22	1	18613557	18613737	181	0.0131280739877301
22	1	23817414	23869391	51978	0.0131280739877301
22	1	23988888	24235198	246311	0.0131280739877301
22	1	24241455	24241594	140	0.0131280739877301
22	1	24507784	24639069	131286	0.0131280739877301
22	1	24705085	24732432	27348	0.0131280739877301
22	1	24891355	24986473	95119	0.0131280739877301
22	1	25059631	25070067	10437	0.0131280739877301
22	1	25074039	25110876	36838	0.0131280739877301
22	1	26752240	26752706	467	0.0131280739877301
22	1	27085491	27126588	41098	0.0131280739877301
22	1	27264282	27267005	2724	0.0131280739877301
22	1	27300729	27326555	25827	0.0131280739877301
22	1	27930127	27946074	15948	0.0131280739877301
22	1	27957277	28000527	43251	0.0131280739877301
22	1	28003266	28003266	1	0.0131280739877301
22	1	28011067	28092535	81469	0.0131280739877301
22	1	28314113	28318032	3920	0.0131280739877301
22	1	28723789	28795132	71344	0.0131280739877301
22	1	29405742	29432586	26845	0.0131280739877301
22	1	31183088	31346990	163903	0.0131280739877301
22	1	31355834	31411435	55602	0.0131280739877301
22	1	18611629	18611629	1	0.0299781105032823
22	1	23869784	23983495	113712	0.0299781105032823
22	1	24239065	24240304	1240	0.0299781105032823
22	1	24658626	24703265	44640	0.0299781105032823
22	1	24735513	24885749	150237	0.0299781105032823
22	1	24987016	25059589	72574	0.0299781105032823
22	1	27326716	27430432	103717	0.0299781105032823
22	1	27842315	27925604	83290	0.0299781105032823
22	1	27955783	27956628	846	0.0299781105032823
22	1	28000563	28001617	1055	0.0299781105032823
22	1	28093291	28144181	50891	0.0299781105032823
22	1	28175741	28313583	137843	0.0299781105032823
22	1	28333810	28716739	382930	0.0299781105032823
22	1	28801009	28806394	5386	0.0299781105032823
22	1	29032401	29046240	13840	0.0299781105032823
22	1	29065540	29085839	20300	0.0299781105032823
22	1	29378887	29405155	26269	0.0299781105032823
22	1	31349698	31353825	4128	0.0299781105032823
22	1	31411630	31600460	188831	0.0299781105032823
3	1	11614890	13189673	1574784	0
3	1	161085188	161152301	67114	0
3	1	161157909	161170611	12703	0
3	1	162961220	163053009	91790	0
3	1	163598497	163604820	6324	0
3	1	163844314	174601070	10756757	0
3	1	174844410	180255127	5410718	0
3	1	180618900	184963105	4344206	0
3	1	185607389	185678471	71083	0
3	1	186248190	186373174	124985	0
3	1	186386139	186560782	174644	0
3	1	187321068	187321701	634	0
3	1	187327968	187391144	63177	0
3	1	187701709	187705543	3835	0
3	1	188580837	188615441	34605	0
3	1	188722464	189230204	507741	0
3	1	189232641	190016623	783983	0
3	1	190022148	190182345	160198	0
3	1	190431993	190561016	129024	0
3	1	192654749	197538677	4883929	0
3	1	10126312	10142452	16141	3.94107594936709e-05
3	1	10180103	10187081	6979	3.94107594936709e-05
3	1	10991025	11044365	53341	3.94107594936709e-05
3	1	11593527	11607235	13709	3.94107594936709e-05
3	1	11613878	11613878	1	3.94107594936709e-05
3	1	13193185	13215712	22528	3.94107594936709e-05
3	1	160962356	161081997	119642	3.94107594936709e-05
3	1	161156385	161157348	964	3.94107594936709e-05
3	1	161174143	161410692	236550	3.94107594936709e-05
3	1	162879873	162886927	7055	3.94107594936709e-05
3	1	162945834	162953084	7251	3.94107594936709e-05
3	1	163053028	163155969	102942	3.94107594936709e-05
3	1	163589650	163595566	5917	3.94107594936709e-05
3	1	163605098	163714937	109840	3.94107594936709e-05
3	1	163719101	163844192	125092	3.94107594936709e-05
3	1	174608657	174668742	60086	3.94107594936709e-05
3	1	174814399	174836737	22339	3.94107594936709e-05
3	1	180262364	180262494	131	3.94107594936709e-05
3	1	180268361	180617467	349107	3.94107594936709e-05
3	1	184965699	185307363	341665	3.94107594936709e-05
3	1	185392493	185604116	211624	3.94107594936709e-05
3	1	185682933	186241971	559039	3.94107594936709e-05
3	1	186373586	186384187	10602	3.94107594936709e-05
3	1	186561518	186630800	69283	3.94107594936709e-05
3	1	187181082	187320004	138923	3.94107594936709e-05
3	1	187322302	187322393	92	3.94107594936709e-05
3	1	187391248	187698333	307086	3.94107594936709e-05
3	1	187706944	187730445	23502	3.94107594936709e-05
3	1	188564707	188578357	13651	3.94107594936709e-05
3	1	188616375	188721372	104998	3.94107594936709e-05
3	1	190017636	190019560	1925	3.94107594936709e-05
3	1	190192058	190431842	239785	3.94107594936709e-05
3	1	190579558	190700869	121312	3.94107594936709e-05
3	1	192378367	192475024	96658	3.94107594936709e-05
3	1	192480758	192481424	667	3.94107594936709e-05
3	1	192612395	192652707	40313	3.94107594936709e-05
3	1	9401743	9449242	47500	8.51178129004699e-05
3	1	9960578	10124444	163867	8.51178129004699e-05
3	1	10146036	10179116	33081	8.51178129004699e-05
3	1	10308326	10308326	1	8.51178129004699e-05
3	1	10695666	10719543	23878	8.51178129004699e-05
3	1	10801693	10986153	184461	8.51178129004699e-05
3	1	11045020	11074013	28994	8.51178129004699e-05
3	1	11213172	11293061	79890	8.51178129004699e-05
3	1	11380590	11593013	212424	8.51178129004699e-05
3	1	11607425	11607425	1	8.51178129004699e-05
3	1	13217582	13218281	700	8.51178129004699e-05
3	1	159598485	159678906	80422	8.51178129004699e-05
3	1	160362127	160472453	110327	8.51178129004699e-05
3	1	160875766	160958120	82355	8.51178129004699e-05
3	1	161552167	161635366	83200	8.51178129004699e-05
3	1	162439195	162879193	439999	8.51178129004699e-05
3	1	162895239	162945549	50311	8.51178129004699e-05
3	1	163156761	163339837	183077	8.51178129004699e-05
3	1	163361926	163587458	225533	8.51178129004699e-05
3	1	163715812	163716845	1034	8.51178129004699e-05
3	1	174669007	174699255	30249	8.51178129004699e-05
3	1	174771347	174811690	40344	8.51178129004699e-05
3	1	180264743	180266165	1423	8.51178129004699e-05
3	1	185313447	185390229	76783	8.51178129004699e-05
3	1	186632868	187123036	490169	8.51178129004699e-05
3	1	187123622	187180599	56978	8.51178129004699e-05
3	1	187735713	187818463	82751	8.51178129004699e-05
3	1	188550509	188560398	9890	8.51178129004699e-05
3	1	190702173	190722606	20434	8.51178129004699e-05
3	1	191323279	191371839	48561	8.51178129004699e-05
3	1	191372204	191851481	479278	8.51178129004699e-05
3	1	192363436	192375400	11965	8.51178129004699e-05
3	1	192485151	192611314	126164	8.51178129004699e-05
3	1	9127355	9150945	23591	0.000300430908405579
3	1	9340256	9401533	61278	0.000300430908405579
3	1	9451714	9735908	284195	0.000300430908405579
3	1	9774990	9960293	185304	0.000300430908405579
3	1	10187301	10308192	120892	0.000300430908405579
3	1	10308772	10695263	386492	0.000300430908405579
3	1	10722393	10730846	8454	0.000300430908405579
3	1	10759335	10801251	41917	0.000300430908405579
3	1	11076597	11211338	134742	0.000300430908405579
3	1	11301804	11376559	74756	0.000300430908405579
3	1	13219991	13266218	46228	0.000300430908405579
3	1	159572120	159594286	22167	0.000300430908405579
3	1	159689218	159692776	3559	0.000300430908405579
3	1	159770135	160362003	591869	0.000300430908405579
